Configuration Field Inputs,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),Phasor-8 Name(upto 16-char),Phasor-8 Type(v/c),Phasor-8 PHNMR(scaling),Phasor-9 Name(upto 16-char),Phasor-9 Type(v/c),Phasor-9 PHNMR(scaling),Phasor-10 Name(upto 16-char),Phasor-10 Type(v/c),Phasor-10 PHNMR(scaling),Phasor-11 Name(upto 16-char),Phasor-11 Type(v/c),Phasor-11 PHNMR(scaling),Phasor-12 Name(upto 16-char),Phasor-12 Type(v/c),Phasor-12 PHNMR(scaling),Phasor-13 Name(upto 16-char),Phasor-13 Type(v/c),Phasor-13 PHNMR(scaling),Phasor-14 Name(upto 16-char),Phasor-14 Type(v/c),Phasor-14 PHNMR(scaling),Phasor-15 Name(upto 16-char),Phasor-15 Type(v/c),Phasor-15 PHNMR(scaling),Phasor-16 Name(upto 16-char),Phasor-16 Type(v/c),Phasor-16 PHNMR(scaling),Phasor-17 Name(upto 16-char),Phasor-17 Type(v/c),Phasor-17 PHNMR(scaling),Phasor-18 Name(upto 16-char),Phasor-18 Type(v/c),Phasor-18 PHNMR(scaling),Analog-1 Name(upto 16-char),Analog-1 Type(rms/pow/peak),Analog-1 ANNMR(scaling),Analog-2 Name(upto 16-char),Analog-2 Type(rms/pow/peak),Analog-2 ANNMR(scaling),Add similar for more Phasor & Analog channels,
Configuration Field Inputs,50,25,18,0,0,15,VBUS_3a,v,1,VBUS_3b,v,1,VBUS_3c,v,1,IBUS_3:BUS_21a,c,1,IBUS_3:BUS_21b,c,1,IBUS_3:BUS_21c,c,1,IBUS_3:BUS_22a,c,1,IBUS_3:BUS_22b,c,1,IBUS_3:BUS_22c,c,1,IBUS_3:BUS_131a,c,1,IBUS_3:BUS_131b,c,1,IBUS_3:BUS_131c,c,1,IBUS_3:BUS_132a,c,1,IBUS_3:BUS_132b,c,1,IBUS_3:BUS_132c,c,1,IBUS_3:BUS_133a,c,1,IBUS_3:BUS_133b,c,1,IBUS_3:BUS_133c,c,1,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Phasor-8 Magnitude,Phasor-8 Angle,Phasor-9 Magnitude,Phasor-9 Angle,Phasor-10 Magnitude,Phasor-10 Angle,Phasor-11 Magnitude,Phasor-11 Angle,Phasor-12 Magnitude,Phasor-12 Angle,Phasor-13 Magnitude,Phasor-13 Angle,Phasor-14 Magnitude,Phasor-14 Angle,Phasor-15 Magnitude,Phasor-15 Angle,Phasor-16 Magnitude,Phasor-16 Angle,Phasor-17 Magnitude,Phasor-17 Angle,Phasor-18 Magnitude,Phasor-18 Angle,Frequency,ROCOF,
,2021-5-25 17:14:29.800000,126763.021,  -24.703,126762.899, -144.703,126762.962,   95.297, 1940.349,  157.773, 1940.347,   37.773, 1940.348,  -82.227, 1940.349,  157.773, 1940.347,   37.773, 1940.348,  -82.227,  155.339,   -2.550,  155.339, -122.550,  155.339,  117.450,  155.340,   -2.565,  155.340, -122.565,  155.340,  117.435,  155.340,   -2.565,  155.340, -122.565,  155.340,  117.435,   50.000,    0.000,
,2021-5-25 17:14:29.840000,126763.021,  -24.701,126762.899, -144.701,126762.963,   95.299, 1940.349,  157.776, 1940.347,   37.776, 1940.348,  -82.224, 1940.349,  157.776, 1940.347,   37.776, 1940.348,  -82.224,  155.339,   -2.547,  155.339, -122.547,  155.339,  117.453,  155.340,   -2.563,  155.340, -122.563,  155.340,  117.437,  155.340,   -2.563,  155.340, -122.563,  155.340,  117.437,   50.000,    0.001,
,2021-5-25 17:14:29.880000,126763.021,  -24.698,126762.899, -144.698,126762.963,   95.302, 1940.349,  157.778, 1940.347,   37.778, 1940.348,  -82.222, 1940.349,  157.778, 1940.347,   37.778, 1940.348,  -82.222,  155.339,   -2.545,  155.339, -122.545,  155.339,  117.455,  155.340,   -2.560,  155.340, -122.560,  155.340,  117.440,  155.340,   -2.560,  155.340, -122.560,  155.340,  117.440,   50.000,    0.000,
,2021-5-25 17:14:29.920000,126763.022,  -24.696,126762.900, -144.696,126762.963,   95.304, 1940.349,  157.781, 1940.347,   37.781, 1940.348,  -82.219, 1940.349,  157.781, 1940.347,   37.781, 1940.348,  -82.219,  155.339,   -2.542,  155.339, -122.542,  155.339,  117.458,  155.340,   -2.558,  155.340, -122.558,  155.340,  117.442,  155.340,   -2.558,  155.340, -122.558,  155.340,  117.442,   50.000,    0.001,
,2021-5-25 17:14:29.960000,126763.022,  -24.693,126762.901, -144.693,126762.966,   95.307, 1940.349,  157.783, 1940.347,   37.783, 1940.348,  -82.216, 1940.349,  157.783, 1940.347,   37.783, 1940.348,  -82.216,  155.339,   -2.540,  155.339, -122.540,  155.339,  117.460,  155.340,   -2.555,  155.340, -122.555,  155.340,  117.445,  155.340,   -2.555,  155.340, -122.555,  155.340,  117.445,   50.000,    0.000,
,2021-5-25 17:14:30.000000,126763.024,  -24.691,126762.901, -144.691,126762.965,   95.310, 1940.349,  157.786, 1940.347,   37.786, 1940.348,  -82.214, 1940.349,  157.786, 1940.347,   37.786, 1940.348,  -82.214,  155.339,   -2.537,  155.339, -122.537,  155.339,  117.463,  155.340,   -2.553,  155.340, -122.553,  155.340,  117.447,  155.340,   -2.553,  155.340, -122.553,  155.340,  117.447,   50.000,    0.001,
,2021-5-25 17:14:30.040000,126763.024,  -24.688,126762.901, -144.688,126762.966,   95.312, 1940.348,  157.789, 1940.347,   37.789, 1940.348,  -82.211, 1940.348,  157.789, 1940.347,   37.789, 1940.348,  -82.211,  155.339,   -2.535,  155.339, -122.535,  155.339,  117.465,  155.340,   -2.550,  155.340, -122.550,  155.340,  117.450,  155.340,   -2.550,  155.340, -122.550,  155.340,  117.450,   50.000,    0.001,
,2021-5-25 17:14:30.080000,126763.026,  -24.685,126762.902, -144.685,126762.966,   95.315, 1940.348,  157.791, 1940.347,   37.791, 1940.348,  -82.209, 1940.348,  157.791, 1940.347,   37.791, 1940.348,  -82.209,  155.339,   -2.532,  155.339, -122.532,  155.339,  117.468,  155.340,   -2.548,  155.340, -122.547,  155.340,  117.453,  155.340,   -2.548,  155.340, -122.547,  155.340,  117.453,   50.000,    0.000,
,2021-5-25 17:14:30.120000,126763.025,  -24.683,126762.902, -144.683,126762.967,   95.317, 1940.348,  157.794, 1940.347,   37.794, 1940.348,  -82.206, 1940.348,  157.794, 1940.347,   37.794, 1940.348,  -82.206,  155.339,   -2.529,  155.339, -122.529,  155.339,  117.471,  155.340,   -2.545,  155.340, -122.545,  155.340,  117.455,  155.340,   -2.545,  155.340, -122.545,  155.340,  117.455,   50.000,    0.001,
,2021-5-25 17:14:30.160000,126763.027,  -24.680,126762.904, -144.680,126762.968,   95.320, 1940.348,  157.796, 1940.346,   37.796, 1940.348,  -82.204, 1940.348,  157.796, 1940.346,   37.796, 1940.348,  -82.204,  155.339,   -2.527,  155.339, -122.527,  155.339,  117.473,  155.340,   -2.542,  155.340, -122.542,  155.340,  117.458,  155.340,   -2.542,  155.340, -122.542,  155.340,  117.458,   50.000,    0.000,
,2021-5-25 17:14:30.200000,126763.028,  -24.678,126762.904, -144.678,126762.969,   95.322, 1940.348,  157.799, 1940.346,   37.799, 1940.348,  -82.201, 1940.348,  157.799, 1940.346,   37.799, 1940.348,  -82.201,  155.339,   -2.524,  155.339, -122.524,  155.339,  117.476,  155.340,   -2.540,  155.340, -122.540,  155.340,  117.460,  155.340,   -2.540,  155.340, -122.540,  155.340,  117.460,   50.000,    0.000,
,2021-5-25 17:14:30.240000,126763.028,  -24.675,126762.905, -144.675,126762.968,   95.325, 1940.348,  157.801, 1940.346,   37.801, 1940.348,  -82.199, 1940.348,  157.801, 1940.346,   37.801, 1940.348,  -82.199,  155.339,   -2.522,  155.339, -122.522,  155.339,  117.478,  155.340,   -2.537,  155.340, -122.537,  155.340,  117.463,  155.340,   -2.537,  155.340, -122.537,  155.340,  117.463,   50.000,    0.000,
,2021-5-25 17:14:30.280000,126763.029,  -24.673,126762.905, -144.673,126762.970,   95.327, 1940.348,  157.804, 1940.346,   37.804, 1940.347,  -82.196, 1940.348,  157.804, 1940.346,   37.804, 1940.347,  -82.196,  155.339,   -2.519,  155.339, -122.519,  155.339,  117.481,  155.340,   -2.535,  155.339, -122.535,  155.340,  117.465,  155.340,   -2.535,  155.339, -122.535,  155.340,  117.465,   50.000,    0.001,
,2021-5-25 17:14:30.320000,126763.029,  -24.670,126762.905, -144.670,126762.970,   95.330, 1940.348,  157.806, 1940.346,   37.806, 1940.347,  -82.194, 1940.348,  157.806, 1940.346,   37.806, 1940.347,  -82.194,  155.339,   -2.517,  155.339, -122.517,  155.339,  117.483,  155.340,   -2.532,  155.339, -122.532,  155.340,  117.468,  155.340,   -2.532,  155.339, -122.532,  155.340,  117.468,   50.000,    0.000,
,2021-5-25 17:14:30.360000,126763.031,  -24.668,126762.907, -144.668,126762.971,   95.332, 1940.348,  157.809, 1940.346,   37.809, 1940.347,  -82.191, 1940.348,  157.809, 1940.346,   37.809, 1940.347,  -82.191,  155.339,   -2.514,  155.339, -122.514,  155.339,  117.486,  155.340,   -2.530,  155.339, -122.530,  155.340,  117.470,  155.340,   -2.530,  155.339, -122.530,  155.340,  117.470,   50.000,    0.001,
,2021-5-25 17:14:30.400000,126763.031,  -24.665,126762.906, -144.665,126762.972,   95.335, 1940.348,  157.812, 1940.346,   37.812, 1940.347,  -82.188, 1940.348,  157.812, 1940.346,   37.812, 1940.347,  -82.188,  155.339,   -2.512,  155.339, -122.512,  155.339,  117.488,  155.340,   -2.527,  155.339, -122.527,  155.340,  117.473,  155.340,   -2.527,  155.339, -122.527,  155.340,  117.473,   50.000,    0.000,
,2021-5-25 17:14:30.440000,126763.032,  -24.662,126762.907, -144.662,126762.972,   95.338, 1940.348,  157.814, 1940.346,   37.814, 1940.347,  -82.186, 1940.348,  157.814, 1940.346,   37.814, 1940.347,  -82.186,  155.339,   -2.509,  155.339, -122.509,  155.339,  117.491,  155.339,   -2.525,  155.339, -122.524,  155.340,  117.476,  155.339,   -2.525,  155.339, -122.524,  155.340,  117.476,   50.000,    0.000,
,2021-5-25 17:14:30.480000,126763.032,  -24.660,126762.907, -144.660,126762.973,   95.340, 1940.348,  157.817, 1940.346,   37.817, 1940.347,  -82.183, 1940.348,  157.817, 1940.346,   37.817, 1940.347,  -82.183,  155.339,   -2.506,  155.339, -122.506,  155.339,  117.494,  155.339,   -2.522,  155.339, -122.522,  155.340,  117.478,  155.339,   -2.522,  155.339, -122.522,  155.340,  117.478,   50.000,    0.001,
,2021-5-25 17:14:30.520000,126763.033,  -24.657,126762.908, -144.657,126762.973,   95.343, 1940.348,  157.819, 1940.346,   37.819, 1940.347,  -82.181, 1940.348,  157.819, 1940.346,   37.819, 1940.347,  -82.181,  155.339,   -2.504,  155.339, -122.504,  155.339,  117.496,  155.339,   -2.519,  155.339, -122.519,  155.340,  117.481,  155.339,   -2.519,  155.339, -122.519,  155.340,  117.481,   50.000,    0.000,
,2021-5-25 17:14:30.560000,126763.034,  -24.655,126762.908, -144.655,126762.973,   95.345, 1940.348,  157.822, 1940.346,   37.822, 1940.347,  -82.178, 1940.348,  157.822, 1940.346,   37.822, 1940.347,  -82.178,  155.339,   -2.501,  155.339, -122.501,  155.339,  117.499,  155.339,   -2.517,  155.339, -122.517,  155.340,  117.483,  155.339,   -2.517,  155.339, -122.517,  155.340,  117.483,   50.000,    0.001,
,2021-5-25 17:14:30.600000,126763.034,  -24.652,126762.909, -144.652,126762.974,   95.348, 1940.348,  157.824, 1940.346,   37.824, 1940.347,  -82.176, 1940.348,  157.824, 1940.346,   37.824, 1940.347,  -82.176,  155.339,   -2.499,  155.339, -122.499,  155.339,  117.501,  155.339,   -2.514,  155.339, -122.514,  155.340,  117.486,  155.339,   -2.514,  155.339, -122.514,  155.340,  117.486,   50.000,    0.000,
,2021-5-25 17:14:30.640000,126763.034,  -24.650,126762.909, -144.650,126762.974,   95.350, 1940.348,  157.827, 1940.346,   37.827, 1940.347,  -82.173, 1940.348,  157.827, 1940.346,   37.827, 1940.347,  -82.173,  155.339,   -2.496,  155.339, -122.496,  155.339,  117.504,  155.339,   -2.512,  155.339, -122.512,  155.340,  117.488,  155.339,   -2.512,  155.339, -122.512,  155.340,  117.488,   50.000,    0.001,
,2021-5-25 17:14:30.680000,126763.035,  -24.647,126762.909, -144.647,126762.974,   95.353, 1940.348,  157.830, 1940.346,   37.830, 1940.347,  -82.170, 1940.348,  157.830, 1940.346,   37.830, 1940.347,  -82.170,  155.339,   -2.494,  155.339, -122.494,  155.339,  117.507,  155.340,   -2.509,  155.339, -122.509,  155.340,  117.491,  155.340,   -2.509,  155.339, -122.509,  155.340,  117.491,   50.000,    0.000,
,2021-5-25 17:14:30.720000,126763.034,  -24.644,126762.910, -144.644,126762.974,   95.356, 1940.348,  157.832, 1940.346,   37.832, 1940.347,  -82.168, 1940.348,  157.832, 1940.346,   37.832, 1940.347,  -82.168,  155.339,   -2.491,  155.339, -122.491,  155.339,  117.509,  155.340,   -2.506,  155.339, -122.506,  155.340,  117.494,  155.340,   -2.506,  155.339, -122.506,  155.340,  117.494,   50.000,    0.000,
,2021-5-25 17:14:30.760000,126763.034,  -24.642,126762.909, -144.642,126762.974,   95.358, 1940.348,  157.835, 1940.346,   37.835, 1940.348,  -82.165, 1940.348,  157.835, 1940.346,   37.835, 1940.348,  -82.165,  155.339,   -2.488,  155.339, -122.488,  155.339,  117.512,  155.340,   -2.504,  155.339, -122.504,  155.340,  117.496,  155.340,   -2.504,  155.339, -122.504,  155.340,  117.496,   50.000,    0.000,
,2021-5-25 17:14:30.800000,126763.034,  -24.639,126762.909, -144.639,126762.974,   95.361, 1940.348,  157.837, 1940.346,   37.837, 1940.348,  -82.163, 1940.348,  157.837, 1940.346,   37.837, 1940.348,  -82.163,  155.339,   -2.486,  155.339, -122.486,  155.339,  117.514,  155.340,   -2.501,  155.339, -122.501,  155.340,  117.499,  155.340,   -2.501,  155.339, -122.501,  155.340,  117.499,   50.000,    0.000,
,2021-5-25 17:14:30.840000,126763.034,  -24.637,126762.909, -144.637,126762.974,   95.363, 1940.348,  157.840, 1940.346,   37.840, 1940.348,  -82.160, 1940.348,  157.840, 1940.346,   37.840, 1940.348,  -82.160,  155.339,   -2.483,  155.339, -122.483,  155.339,  117.517,  155.340,   -2.499,  155.340, -122.499,  155.340,  117.501,  155.340,   -2.499,  155.340, -122.499,  155.340,  117.501,   50.000,    0.001,
,2021-5-25 17:14:30.880000,126763.034,  -24.634,126762.909, -144.634,126762.974,   95.366, 1940.348,  157.842, 1940.346,   37.843, 1940.348,  -82.157, 1940.348,  157.842, 1940.346,   37.843, 1940.348,  -82.157,  155.339,   -2.481,  155.339, -122.481,  155.339,  117.519,  155.340,   -2.496,  155.340, -122.496,  155.340,  117.504,  155.340,   -2.496,  155.340, -122.496,  155.340,  117.504,   50.000,    0.001,
,2021-5-25 17:14:30.920000,126763.034,  -24.631,126762.908, -144.631,126762.975,   95.369, 1940.348,  157.845, 1940.347,   37.845, 1940.348,  -82.155, 1940.348,  157.845, 1940.347,   37.845, 1940.348,  -82.155,  155.339,   -2.478,  155.339, -122.478,  155.339,  117.522,  155.340,   -2.494,  155.340, -122.493,  155.340,  117.507,  155.340,   -2.494,  155.340, -122.493,  155.340,  117.507,   50.000,    0.000,
,2021-5-25 17:14:30.960000,126763.035,  -24.629,126762.908, -144.629,126762.974,   95.371, 1940.348,  157.848, 1940.347,   37.848, 1940.348,  -82.152, 1940.348,  157.848, 1940.347,   37.848, 1940.348,  -82.152,  155.339,   -2.475,  155.339, -122.475,  155.339,  117.525,  155.340,   -2.491,  155.340, -122.491,  155.340,  117.509,  155.340,   -2.491,  155.340, -122.491,  155.340,  117.509,   50.000,    0.000,
,2021-5-25 17:14:31.000000,126763.035,  -24.626,126762.908, -144.626,126762.974,   95.374, 1940.349,  157.850, 1940.347,   37.850, 1940.348,  -82.150, 1940.349,  157.850, 1940.347,   37.850, 1940.348,  -82.150,  155.339,   -2.473,  155.339, -122.473,  155.339,  117.527,  155.340,   -2.488,  155.340, -122.488,  155.340,  117.512,  155.340,   -2.488,  155.340, -122.488,  155.340,  117.512,   50.000,    0.000,
,2021-5-25 17:14:31.040000,126763.035,  -24.624,126762.908, -144.624,126762.975,   95.376, 1940.349,  157.853, 1940.347,   37.853, 1940.348,  -82.147, 1940.349,  157.853, 1940.347,   37.853, 1940.348,  -82.147,  155.339,   -2.470,  155.339, -122.470,  155.339,  117.530,  155.340,   -2.486,  155.340, -122.486,  155.340,  117.514,  155.340,   -2.486,  155.340, -122.486,  155.340,  117.514,   50.000,    0.000,
,2021-5-25 17:14:31.080000,126763.035,  -24.621,126762.908, -144.621,126762.975,   95.379, 1940.349,  157.856, 1940.347,   37.856, 1940.348,  -82.144, 1940.349,  157.856, 1940.347,   37.856, 1940.348,  -82.144,  155.339,   -2.468,  155.339, -122.468,  155.339,  117.532,  155.340,   -2.483,  155.340, -122.483,  155.340,  117.517,  155.340,   -2.483,  155.340, -122.483,  155.340,  117.517,   50.000,    0.001,
,2021-5-25 17:14:31.120000,126763.035,  -24.618,126762.909, -144.618,126762.974,   95.382, 1940.349,  157.858, 1940.347,   37.858, 1940.348,  -82.142, 1940.349,  157.858, 1940.347,   37.858, 1940.348,  -82.142,  155.339,   -2.465,  155.339, -122.465,  155.339,  117.535,  155.340,   -2.481,  155.340, -122.480,  155.340,  117.520,  155.340,   -2.481,  155.340, -122.480,  155.340,  117.520,   50.000,    0.000,
,2021-5-25 17:14:31.160000,126763.035,  -24.616,126762.909, -144.616,126762.975,   95.384, 1940.349,  157.861, 1940.347,   37.861, 1940.348,  -82.139, 1940.349,  157.861, 1940.347,   37.861, 1940.348,  -82.139,  155.339,   -2.462,  155.339, -122.462,  155.339,  117.538,  155.340,   -2.478,  155.340, -122.478,  155.340,  117.522,  155.340,   -2.478,  155.340, -122.478,  155.340,  117.522,   50.000,    0.000,
,2021-5-25 17:14:31.200000,126763.035,  -24.613,126762.909, -144.613,126762.975,   95.387, 1940.349,  157.863, 1940.347,   37.863, 1940.348,  -82.137, 1940.349,  157.863, 1940.347,   37.863, 1940.348,  -82.137,  155.339,   -2.460,  155.339, -122.460,  155.339,  117.540,  155.340,   -2.475,  155.340, -122.475,  155.340,  117.525,  155.340,   -2.475,  155.340, -122.475,  155.340,  117.525,   50.000,    0.000,
,2021-5-25 17:14:31.240000,126763.036,  -24.611,126762.909, -144.611,126762.975,   95.389, 1940.349,  157.866, 1940.347,   37.866, 1940.348,  -82.134, 1940.349,  157.866, 1940.347,   37.866, 1940.348,  -82.134,  155.339,   -2.457,  155.339, -122.457,  155.339,  117.543,  155.340,   -2.473,  155.340, -122.473,  155.340,  117.527,  155.340,   -2.473,  155.340, -122.473,  155.340,  117.527,   50.000,    0.000,
,2021-5-25 17:14:31.280000,126763.036,  -24.608,126762.910, -144.608,126762.976,   95.392, 1940.349,  157.869, 1940.347,   37.869, 1940.348,  -82.131, 1940.349,  157.869, 1940.347,   37.869, 1940.348,  -82.131,  155.339,   -2.455,  155.339, -122.455,  155.339,  117.546,  155.340,   -2.470,  155.340, -122.470,  155.340,  117.530,  155.340,   -2.470,  155.340, -122.470,  155.340,  117.530,   50.000,    0.000,
,2021-5-25 17:14:31.320000,126763.037,  -24.605,126762.910, -144.605,126762.977,   95.395, 1940.349,  157.871, 1940.347,   37.871, 1940.348,  -82.129, 1940.349,  157.871, 1940.347,   37.871, 1940.348,  -82.129,  155.339,   -2.452,  155.339, -122.452,  155.339,  117.548,  155.340,   -2.467,  155.340, -122.467,  155.340,  117.533,  155.340,   -2.467,  155.340, -122.467,  155.340,  117.533,   50.000,    0.000,
,2021-5-25 17:14:31.360000,126763.037,  -24.603,126762.910, -144.603,126762.976,   95.397, 1940.349,  157.874, 1940.347,   37.874, 1940.348,  -82.126, 1940.349,  157.874, 1940.347,   37.874, 1940.348,  -82.126,  155.339,   -2.449,  155.339, -122.449,  155.339,  117.551,  155.340,   -2.465,  155.340, -122.465,  155.340,  117.535,  155.340,   -2.465,  155.340, -122.465,  155.340,  117.535,   50.000,    0.000,
,2021-5-25 17:14:31.400000,126763.038,  -24.600,126762.911, -144.600,126762.977,   95.400, 1940.349,  157.876, 1940.347,   37.876, 1940.348,  -82.123, 1940.349,  157.876, 1940.347,   37.876, 1940.348,  -82.123,  155.339,   -2.447,  155.339, -122.447,  155.339,  117.553,  155.340,   -2.462,  155.340, -122.462,  155.340,  117.538,  155.340,   -2.462,  155.340, -122.462,  155.340,  117.538,   50.000,    0.000,
,2021-5-25 17:14:31.440000,126763.038,  -24.597,126762.912, -144.597,126762.978,   95.403, 1940.349,  157.879, 1940.347,   37.879, 1940.348,  -82.121, 1940.349,  157.879, 1940.347,   37.879, 1940.348,  -82.121,  155.339,   -2.444,  155.339, -122.444,  155.339,  117.556,  155.340,   -2.460,  155.340, -122.460,  155.340,  117.541,  155.340,   -2.460,  155.340, -122.460,  155.340,  117.541,   50.000,    0.000,
,2021-5-25 17:14:31.480000,126763.040,  -24.595,126762.912, -144.595,126762.977,   95.405, 1940.349,  157.882, 1940.347,   37.882, 1940.348,  -82.118, 1940.349,  157.882, 1940.347,   37.882, 1940.348,  -82.118,  155.339,   -2.441,  155.339, -122.441,  155.339,  117.559,  155.340,   -2.457,  155.340, -122.457,  155.340,  117.543,  155.340,   -2.457,  155.340, -122.457,  155.340,  117.543,   50.000,    0.000,
,2021-5-25 17:14:31.520000,126763.038,  -24.592,126762.911, -144.592,126762.978,   95.408, 1940.349,  157.884, 1940.347,   37.884, 1940.348,  -82.116, 1940.349,  157.884, 1940.347,   37.884, 1940.348,  -82.116,  155.339,   -2.439,  155.339, -122.439,  155.339,  117.561,  155.340,   -2.454,  155.340, -122.454,  155.340,  117.546,  155.340,   -2.454,  155.340, -122.454,  155.340,  117.546,   50.000,    0.000,
,2021-5-25 17:14:31.560000,126763.039,  -24.590,126762.911, -144.590,126762.980,   95.410, 1940.349,  157.887, 1940.347,   37.887, 1940.348,  -82.113, 1940.349,  157.887, 1940.347,   37.887, 1940.348,  -82.113,  155.339,   -2.436,  155.339, -122.436,  155.339,  117.564,  155.340,   -2.452,  155.340, -122.452,  155.340,  117.548,  155.340,   -2.452,  155.340, -122.452,  155.340,  117.548,   50.000,    0.000,
,2021-5-25 17:14:31.600000,126763.042,  -24.587,126762.912, -144.587,126762.979,   95.413, 1940.349,  157.890, 1940.347,   37.890, 1940.348,  -82.110, 1940.349,  157.890, 1940.347,   37.890, 1940.348,  -82.110,  155.339,   -2.433,  155.339, -122.433,  155.339,  117.567,  155.340,   -2.449,  155.340, -122.449,  155.340,  117.551,  155.340,   -2.449,  155.340, -122.449,  155.340,  117.551,   50.000,    0.000,
,2021-5-25 17:14:31.640000,126763.041,  -24.584,126762.913, -144.584,126762.981,   95.416, 1940.348,  157.892, 1940.347,   37.892, 1940.348,  -82.108, 1940.348,  157.892, 1940.347,   37.892, 1940.348,  -82.108,  155.339,   -2.431,  155.339, -122.431,  155.339,  117.569,  155.340,   -2.446,  155.340, -122.446,  155.340,  117.554,  155.340,   -2.446,  155.340, -122.446,  155.340,  117.554,   50.000,    0.000,
,2021-5-25 17:14:31.680000,126763.042,  -24.582,126762.915, -144.582,126762.981,   95.418, 1940.348,  157.895, 1940.346,   37.895, 1940.348,  -82.105, 1940.348,  157.895, 1940.346,   37.895, 1940.348,  -82.105,  155.339,   -2.428,  155.339, -122.428,  155.339,  117.572,  155.340,   -2.444,  155.339, -122.444,  155.340,  117.556,  155.340,   -2.444,  155.339, -122.444,  155.340,  117.556,   50.000,    0.000,
,2021-5-25 17:14:31.720000,126763.043,  -24.579,126762.915, -144.579,126762.982,   95.421, 1940.348,  157.898, 1940.346,   37.898, 1940.348,  -82.102, 1940.348,  157.898, 1940.346,   37.898, 1940.348,  -82.102,  155.339,   -2.426,  155.339, -122.426,  155.339,  117.574,  155.340,   -2.441,  155.339, -122.441,  155.340,  117.559,  155.340,   -2.441,  155.339, -122.441,  155.340,  117.559,   50.000,    0.000,
,2021-5-25 17:14:31.760000,126763.044,  -24.576,126762.915, -144.576,126762.982,   95.424, 1940.348,  157.900, 1940.346,   37.900, 1940.348,  -82.100, 1940.348,  157.900, 1940.346,   37.900, 1940.348,  -82.100,  155.339,   -2.423,  155.339, -122.423,  155.339,  117.577,  155.340,   -2.438,  155.339, -122.438,  155.340,  117.562,  155.340,   -2.438,  155.339, -122.438,  155.340,  117.562,   50.000,    0.000,
,2021-5-25 17:14:31.800000,126763.044,  -24.574,126762.915, -144.574,126762.983,   95.426, 1940.348,  157.903, 1940.346,   37.903, 1940.348,  -82.097, 1940.348,  157.903, 1940.346,   37.903, 1940.348,  -82.097,  155.339,   -2.420,  155.339, -122.420,  155.339,  117.580,  155.340,   -2.436,  155.339, -122.436,  155.340,  117.564,  155.340,   -2.436,  155.339, -122.436,  155.340,  117.564,   50.000,    0.000,
,2021-5-25 17:14:31.840000,126763.045,  -24.571,126762.916, -144.571,126762.984,   95.429, 1940.348,  157.905, 1940.346,   37.905, 1940.348,  -82.094, 1940.348,  157.905, 1940.346,   37.905, 1940.348,  -82.094,  155.339,   -2.418,  155.339, -122.418,  155.339,  117.582,  155.340,   -2.433,  155.339, -122.433,  155.340,  117.567,  155.340,   -2.433,  155.339, -122.433,  155.340,  117.567,   50.000,    0.000,
,2021-5-25 17:14:31.880000,126763.045,  -24.568,126762.917, -144.568,126762.984,   95.432, 1940.348,  157.908, 1940.346,   37.908, 1940.348,  -82.092, 1940.348,  157.908, 1940.346,   37.908, 1940.348,  -82.092,  155.339,   -2.415,  155.339, -122.415,  155.339,  117.585,  155.339,   -2.430,  155.339, -122.430,  155.340,  117.570,  155.339,   -2.430,  155.339, -122.430,  155.340,  117.570,   50.000,    0.000,
,2021-5-25 17:14:31.920000,126763.046,  -24.566,126762.917, -144.566,126762.985,   95.434, 1940.348,  157.911, 1940.346,   37.911, 1940.348,  -82.089, 1940.348,  157.911, 1940.346,   37.911, 1940.348,  -82.089,  155.339,   -2.412,  155.339, -122.412,  155.339,  117.588,  155.339,   -2.428,  155.339, -122.428,  155.340,  117.572,  155.339,   -2.428,  155.339, -122.428,  155.340,  117.572,   50.000,    0.000,
,2021-5-25 17:14:31.960000,126763.047,  -24.563,126762.918, -144.563,126762.985,   95.437, 1940.348,  157.913, 1940.346,   37.913, 1940.348,  -82.087, 1940.348,  157.913, 1940.346,   37.913, 1940.348,  -82.087,  155.339,   -2.410,  155.339, -122.410,  155.339,  117.590,  155.339,   -2.425,  155.339, -122.425,  155.340,  117.575,  155.339,   -2.425,  155.339, -122.425,  155.340,  117.575,   50.000,    0.000,
