Configuration Field Inputs,Frequency(50/60),Data Rate,Number of Phasor(integer),Number of Analog(integer),Number of Digital(zero),Data Format (integer: 0-15),Phasor-1 Name(upto 16-char),Phasor-1 Type(v/c),Phasor-1 PHNMR(scaling),Phasor-2 Name(upto 16-char),Phasor-2 Type(v/c),Phasor-2 PHNMR(scaling),Phasor-3 Name(upto 16-char),Phasor-3 Type(v/c),Phasor-3 PHNMR(scaling),Phasor-4 Name(upto 16-char),Phasor-4 Type(v/c),Phasor-4 PHNMR(scaling),Phasor-5 Name(upto 16-char),Phasor-5 Type(v/c),Phasor-5 PHNMR(scaling),Phasor-6 Name(upto 16-char),Phasor-6 Type(v/c),Phasor-6 PHNMR(scaling),Phasor-7 Name(upto 16-char),Phasor-7 Type(v/c),Phasor-7 PHNMR(scaling),Phasor-8 Name(upto 16-char),Phasor-8 Type(v/c),Phasor-8 PHNMR(scaling),Phasor-9 Name(upto 16-char),Phasor-9 Type(v/c),Phasor-9 PHNMR(scaling),Phasor-10 Name(upto 16-char),Phasor-10 Type(v/c),Phasor-10 PHNMR(scaling),Phasor-11 Name(upto 16-char),Phasor-11 Type(v/c),Phasor-11 PHNMR(scaling),Phasor-12 Name(upto 16-char),Phasor-12 Type(v/c),Phasor-12 PHNMR(scaling),Analog-1 Name(upto 16-char),Analog-1 Type(rms/pow/peak),Analog-1 ANNMR(scaling),Analog-2 Name(upto 16-char),Analog-2 Type(rms/pow/peak),Analog-2 ANNMR(scaling),Add similar for more Phasor & Analog channels,
Configuration Field Inputs,50,25,12,0,0,15,VBUS_1a,v,1,VBUS_1b,v,1,VBUS_1c,v,1,IBUS_1:BUS_51a,c,1,IBUS_1:BUS_51b,c,1,IBUS_1:BUS_51c,c,1,IBUS_1:BUS_21a,c,1,IBUS_1:BUS_21b,c,1,IBUS_1:BUS_21c,c,1,IBUS_1:BUS_22a,c,1,IBUS_1:BUS_22b,c,1,IBUS_1:BUS_22c,c,1,
Measurements Fields,Time Stamp,Phasor-1 Magnitude,Phasor-1 Angle,Phasor-2 Magnitude,Phasor-2 Angle,Phasor-3 Magnitude,Phasor-3 Angle,Phasor-4 Magnitude,Phasor-4 Angle,Phasor-5 Magnitude,Phasor-5 Angle,Phasor-6 Magnitude,Phasor-6 Angle,Phasor-7 Magnitude,Phasor-7 Angle,Phasor-8 Magnitude,Phasor-8 Angle,Phasor-9 Magnitude,Phasor-9 Angle,Phasor-10 Magnitude,Phasor-10 Angle,Phasor-11 Magnitude,Phasor-11 Angle,Phasor-12 Magnitude,Phasor-12 Angle,Frequency,ROCOF,
,2021-6-11 16:48:00.320000,133628.958,   -5.407,133628.875, -125.407,133628.977,  114.593, 1819.980,  166.002, 1819.979,   46.002, 1819.980,  -73.998,  909.990,  -13.998,  909.989, -133.998,  909.989,  106.002,  909.990,  -13.998,  909.989, -133.998,  909.989,  106.002,   50.000,    0.001,
,2021-6-11 16:48:00.360000,133628.958,   -5.405,133628.876, -125.405,133628.977,  114.595, 1819.981,  166.004, 1819.979,   46.004, 1819.980,  -73.996,  909.990,  -13.996,  909.989, -133.996,  909.990,  106.004,  909.990,  -13.996,  909.989, -133.996,  909.990,  106.004,   50.000,    0.001,
,2021-6-11 16:48:00.400000,133628.959,   -5.403,133628.876, -125.403,133628.978,  114.597, 1819.981,  166.006, 1819.979,   46.006, 1819.980,  -73.994,  909.990,  -13.994,  909.989, -133.994,  909.990,  106.006,  909.990,  -13.994,  909.989, -133.994,  909.990,  106.006,   50.000,    0.001,
,2021-6-11 16:48:00.440000,133628.961,   -5.401,133628.877, -125.401,133628.980,  114.599, 1819.981,  166.009, 1819.979,   46.009, 1819.980,  -73.991,  909.990,  -13.991,  909.989, -133.991,  909.990,  106.009,  909.990,  -13.991,  909.989, -133.991,  909.990,  106.009,   50.000,    0.001,
,2021-6-11 16:48:00.480000,133628.961,   -5.399,133628.878, -125.399,133628.980,  114.601, 1819.981,  166.011, 1819.979,   46.011, 1819.980,  -73.989,  909.990,  -13.989,  909.989, -133.989,  909.990,  106.011,  909.990,  -13.989,  909.989, -133.989,  909.990,  106.011,   50.000,    0.001,
,2021-6-11 16:48:00.520000,133628.962,   -5.396,133628.878, -125.396,133628.981,  114.604, 1819.981,  166.013, 1819.979,   46.013, 1819.980,  -73.987,  909.990,  -13.987,  909.989, -133.987,  909.990,  106.013,  909.990,  -13.987,  909.989, -133.987,  909.990,  106.013,   50.000,    0.001,
,2021-6-11 16:48:00.560000,133628.963,   -5.394,133628.880, -125.394,133628.982,  114.606, 1819.980,  166.015, 1819.979,   46.015, 1819.980,  -73.985,  909.990,  -13.985,  909.989, -133.985,  909.989,  106.015,  909.990,  -13.985,  909.989, -133.985,  909.989,  106.015,   50.000,    0.001,
,2021-6-11 16:48:00.600000,133628.965,   -5.392,133628.881, -125.392,133628.984,  114.608, 1819.980,  166.017, 1819.979,   46.017, 1819.980,  -73.983,  909.989,  -13.983,  909.989, -133.983,  909.989,  106.017,  909.989,  -13.983,  909.989, -133.983,  909.989,  106.017,   50.000,    0.001,
,2021-6-11 16:48:00.640000,133628.966,   -5.390,133628.882, -125.390,133628.985,  114.610, 1819.980,  166.019, 1819.979,   46.019, 1819.980,  -73.981,  909.989,  -13.981,  909.989, -133.981,  909.989,  106.019,  909.989,  -13.981,  909.989, -133.981,  909.989,  106.019,   50.000,    0.001,
,2021-6-11 16:48:00.680000,133628.968,   -5.388,133628.884, -125.388,133628.986,  114.612, 1819.980,  166.021, 1819.979,   46.021, 1819.980,  -73.979,  909.989,  -13.979,  909.989, -133.979,  909.989,  106.021,  909.989,  -13.979,  909.989, -133.979,  909.989,  106.021,   50.000,    0.001,
,2021-6-11 16:48:00.720000,133628.969,   -5.386,133628.885, -125.386,133628.987,  114.614, 1819.980,  166.024, 1819.978,   46.024, 1819.980,  -73.976,  909.989,  -13.976,  909.989, -133.976,  909.989,  106.024,  909.989,  -13.976,  909.989, -133.976,  909.989,  106.024,   50.000,    0.001,
,2021-6-11 16:48:00.760000,133628.971,   -5.384,133628.886, -125.384,133628.988,  114.616, 1819.980,  166.026, 1819.978,   46.026, 1819.980,  -73.974,  909.989,  -13.974,  909.989, -133.974,  909.989,  106.026,  909.989,  -13.974,  909.989, -133.974,  909.989,  106.026,   50.000,    0.001,
,2021-6-11 16:48:00.800000,133628.972,   -5.381,133628.886, -125.381,133628.990,  114.619, 1819.980,  166.028, 1819.978,   46.028, 1819.980,  -73.972,  909.989,  -13.972,  909.989, -133.972,  909.989,  106.028,  909.989,  -13.972,  909.989, -133.972,  909.989,  106.028,   50.000,    0.001,
,2021-6-11 16:48:00.840000,133628.973,   -5.379,133628.887, -125.379,133628.991,  114.621, 1819.980,  166.030, 1819.978,   46.030, 1819.980,  -73.970,  909.989,  -13.970,  909.989, -133.970,  909.989,  106.030,  909.989,  -13.970,  909.989, -133.970,  909.989,  106.030,   50.000,    0.001,
,2021-6-11 16:48:00.880000,133628.973,   -5.377,133628.888, -125.377,133628.992,  114.623, 1819.980,  166.032, 1819.978,   46.032, 1819.980,  -73.968,  909.989,  -13.968,  909.989, -133.968,  909.989,  106.032,  909.989,  -13.968,  909.989, -133.968,  909.989,  106.032,   50.000,    0.001,
,2021-6-11 16:48:00.920000,133628.974,   -5.375,133628.889, -125.375,133628.992,  114.625, 1819.980,  166.034, 1819.978,   46.034, 1819.980,  -73.966,  909.989,  -13.966,  909.989, -133.966,  909.989,  106.034,  909.989,  -13.966,  909.989, -133.966,  909.989,  106.034,   50.000,    0.001,
,2021-6-11 16:48:00.960000,133628.975,   -5.373,133628.889, -125.373,133628.993,  114.627, 1819.980,  166.037, 1819.978,   46.037, 1819.980,  -73.963,  909.989,  -13.964,  909.989, -133.963,  909.989,  106.037,  909.989,  -13.964,  909.989, -133.963,  909.989,  106.037,   50.000,    0.001,
,2021-6-11 16:48:01.000000,133628.976,   -5.371,133628.890, -125.371,133628.995,  114.629, 1819.980,  166.039, 1819.979,   46.039, 1819.980,  -73.961,  909.989,  -13.961,  909.989, -133.961,  909.989,  106.039,  909.989,  -13.961,  909.989, -133.961,  909.989,  106.039,   50.000,    0.001,
,2021-6-11 16:48:01.040000,133628.977,   -5.368,133628.891, -125.368,133628.997,  114.632, 1819.980,  166.041, 1819.979,   46.041, 1819.980,  -73.959,  909.989,  -13.959,  909.989, -133.959,  909.989,  106.041,  909.989,  -13.959,  909.989, -133.959,  909.989,  106.041,   50.000,    0.001,
,2021-6-11 16:48:01.080000,133628.978,   -5.366,133628.892, -125.366,133628.997,  114.634, 1819.980,  166.043, 1819.978,   46.043, 1819.980,  -73.957,  909.989,  -13.957,  909.989, -133.957,  909.989,  106.043,  909.989,  -13.957,  909.989, -133.957,  909.989,  106.043,   50.000,    0.001,
,2021-6-11 16:48:01.120000,133628.980,   -5.364,133628.892, -125.364,133628.998,  114.636, 1819.980,  166.045, 1819.978,   46.045, 1819.980,  -73.955,  909.989,  -13.955,  909.989, -133.955,  909.989,  106.045,  909.989,  -13.955,  909.989, -133.955,  909.989,  106.045,   50.000,    0.001,
,2021-6-11 16:48:01.160000,133628.981,   -5.362,133628.894, -125.362,133629.000,  114.638, 1819.980,  166.047, 1819.978,   46.047, 1819.980,  -73.952,  909.989,  -13.953,  909.989, -133.953,  909.989,  106.047,  909.989,  -13.953,  909.989, -133.953,  909.989,  106.047,   50.000,    0.001,
,2021-6-11 16:48:01.200000,133628.981,   -5.360,133628.895, -125.360,133629.001,  114.640, 1819.980,  166.050, 1819.978,   46.050, 1819.980,  -73.950,  909.989,  -13.950,  909.988, -133.950,  909.989,  106.050,  909.989,  -13.950,  909.988, -133.950,  909.989,  106.050,   50.000,    0.001,
,2021-6-11 16:48:01.240000,133628.983,   -5.357,133628.897, -125.357,133629.003,  114.643, 1819.980,  166.052, 1819.978,   46.052, 1819.979,  -73.948,  909.989,  -13.948,  909.988, -133.948,  909.989,  106.052,  909.989,  -13.948,  909.988, -133.948,  909.989,  106.052,   50.000,    0.001,
,2021-6-11 16:48:01.280000,133628.984,   -5.355,133628.898, -125.355,133629.003,  114.645, 1819.980,  166.054, 1819.978,   46.054, 1819.979,  -73.946,  909.989,  -13.946,  909.988, -133.946,  909.989,  106.054,  909.989,  -13.946,  909.988, -133.946,  909.989,  106.054,   50.000,    0.001,
,2021-6-11 16:48:01.320000,133628.984,   -5.353,133628.899, -125.353,133629.005,  114.647, 1819.980,  166.056, 1819.978,   46.056, 1819.979,  -73.944,  909.989,  -13.944,  909.988, -133.944,  909.989,  106.056,  909.989,  -13.944,  909.988, -133.944,  909.989,  106.056,   50.000,    0.001,
,2021-6-11 16:48:01.360000,133628.986,   -5.351,133628.897, -125.351,133629.005,  114.649, 1819.980,  166.059, 1819.978,   46.059, 1819.979,  -73.941,  909.989,  -13.941,  909.988, -133.941,  909.989,  106.059,  909.989,  -13.941,  909.988, -133.941,  909.989,  106.059,   50.000,    0.001,
,2021-6-11 16:48:01.400000,133628.987,   -5.349,133628.899, -125.349,133629.005,  114.652, 1819.980,  166.061, 1819.978,   46.061, 1819.980,  -73.939,  909.989,  -13.939,  909.988, -133.939,  909.989,  106.061,  909.989,  -13.939,  909.988, -133.939,  909.989,  106.061,   50.000,    0.001,
,2021-6-11 16:48:01.440000,133628.987,   -5.346,133628.899, -125.346,133629.006,  114.654, 1819.980,  166.063, 1819.978,   46.063, 1819.980,  -73.937,  909.989,  -13.937,  909.989, -133.937,  909.989,  106.063,  909.989,  -13.937,  909.989, -133.937,  909.989,  106.063,   50.000,    0.001,
,2021-6-11 16:48:01.480000,133628.987,   -5.344,133628.899, -125.344,133629.007,  114.656, 1819.980,  166.065, 1819.979,   46.065, 1819.980,  -73.935,  909.989,  -13.935,  909.989, -133.935,  909.989,  106.065,  909.989,  -13.935,  909.989, -133.935,  909.989,  106.065,   50.000,    0.001,
,2021-6-11 16:48:01.520000,133628.988,   -5.342,133628.900, -125.342,133629.008,  114.658, 1819.980,  166.067, 1819.979,   46.067, 1819.980,  -73.932,  909.989,  -13.933,  909.989, -133.933,  909.989,  106.068,  909.989,  -13.933,  909.989, -133.933,  909.989,  106.068,   50.000,    0.001,
,2021-6-11 16:48:01.560000,133628.989,   -5.340,133628.900, -125.340,133629.010,  114.660, 1819.980,  166.070, 1819.979,   46.070, 1819.980,  -73.930,  909.989,  -13.930,  909.989, -133.930,  909.989,  106.070,  909.989,  -13.930,  909.989, -133.930,  909.989,  106.070,   50.000,    0.001,
,2021-6-11 16:48:01.600000,133628.989,   -5.337,133628.902, -125.337,133629.008,  114.663, 1819.980,  166.072, 1819.979,   46.072, 1819.980,  -73.928,  909.990,  -13.928,  909.989, -133.928,  909.989,  106.072,  909.990,  -13.928,  909.989, -133.928,  909.989,  106.072,   50.000,    0.001,
,2021-6-11 16:48:01.640000,133628.989,   -5.335,133628.902, -125.335,133629.009,  114.665, 1819.980,  166.074, 1819.979,   46.074, 1819.980,  -73.926,  909.990,  -13.926,  909.989, -133.926,  909.989,  106.074,  909.990,  -13.926,  909.989, -133.926,  909.989,  106.074,   50.000,    0.001,
,2021-6-11 16:48:01.680000,133628.989,   -5.333,133628.903, -125.333,133629.010,  114.667, 1819.981,  166.076, 1819.979,   46.076, 1819.980,  -73.923,  909.990,  -13.924,  909.989, -133.924,  909.989,  106.077,  909.990,  -13.924,  909.989, -133.924,  909.989,  106.077,   50.000,    0.001,
,2021-6-11 16:48:01.720000,133628.991,   -5.331,133628.903, -125.331,133629.011,  114.669, 1819.981,  166.079, 1819.979,   46.079, 1819.980,  -73.921,  909.990,  -13.921,  909.989, -133.921,  909.990,  106.079,  909.990,  -13.921,  909.989, -133.921,  909.990,  106.079,   50.000,    0.001,
,2021-6-11 16:48:01.760000,133628.992,   -5.328,133628.902, -125.328,133629.012,  114.672, 1819.981,  166.081, 1819.979,   46.081, 1819.980,  -73.919,  909.990,  -13.919,  909.989, -133.919,  909.990,  106.081,  909.990,  -13.919,  909.989, -133.919,  909.990,  106.081,   50.000,    0.001,
,2021-6-11 16:48:01.800000,133628.992,   -5.326,133628.903, -125.326,133629.012,  114.674, 1819.981,  166.083, 1819.979,   46.083, 1819.980,  -73.917,  909.990,  -13.917,  909.989, -133.917,  909.990,  106.083,  909.990,  -13.917,  909.989, -133.917,  909.990,  106.083,   50.000,    0.001,
,2021-6-11 16:48:01.840000,133628.993,   -5.324,133628.904, -125.324,133629.013,  114.676, 1819.981,  166.086, 1819.979,   46.086, 1819.980,  -73.914,  909.990,  -13.914,  909.989, -133.914,  909.989,  106.086,  909.990,  -13.914,  909.989, -133.914,  909.989,  106.086,   50.000,    0.001,
,2021-6-11 16:48:01.880000,133628.994,   -5.321,133628.905, -125.321,133629.015,  114.679, 1819.980,  166.088, 1819.979,   46.088, 1819.980,  -73.912,  909.990,  -13.912,  909.989, -133.912,  909.989,  106.088,  909.990,  -13.912,  909.989, -133.912,  909.989,  106.088,   50.000,    0.001,
,2021-6-11 16:48:01.920000,133628.995,   -5.319,133628.906, -125.319,133629.014,  114.681, 1819.980,  166.090, 1819.979,   46.090, 1819.980,  -73.910,  909.990,  -13.910,  909.989, -133.910,  909.989,  106.090,  909.990,  -13.910,  909.989, -133.910,  909.989,  106.090,   50.000,    0.001,
,2021-6-11 16:48:01.960000,133628.995,   -5.317,133628.906, -125.317,133629.017,  114.683, 1819.980,  166.092, 1819.979,   46.092, 1819.980,  -73.908,  909.990,  -13.908,  909.989, -133.908,  909.989,  106.092,  909.990,  -13.908,  909.989, -133.908,  909.989,  106.092,   50.000,    0.001,
,2021-6-11 16:48:02.000000,133628.997,   -5.315,133628.907, -125.315,133629.017,  114.685, 1819.980,  166.095, 1819.979,   46.095, 1819.980,  -73.905,  909.990,  -13.905,  909.989, -133.905,  909.989,  106.095,  909.990,  -13.905,  909.989, -133.905,  909.989,  106.095,   50.000,    0.001,
,2021-6-11 16:48:02.040000,133628.998,   -5.312,133628.907, -125.312,133629.019,  114.688, 1819.980,  166.097, 1819.979,   46.097, 1819.980,  -73.903,  909.990,  -13.903,  909.989, -133.903,  909.989,  106.097,  909.990,  -13.903,  909.989, -133.903,  909.989,  106.097,   50.000,    0.001,
,2021-6-11 16:48:02.080000,133628.999,   -5.310,133628.909, -125.310,133629.020,  114.690, 1819.980,  166.099, 1819.979,   46.099, 1819.980,  -73.901,  909.990,  -13.901,  909.989, -133.901,  909.989,  106.099,  909.990,  -13.901,  909.989, -133.901,  909.989,  106.099,   50.000,    0.001,
,2021-6-11 16:48:02.120000,133629.000,   -5.308,133628.911, -125.308,133629.019,  114.692, 1819.980,  166.102, 1819.979,   46.102, 1819.980,  -73.898,  909.990,  -13.898,  909.989, -133.898,  909.989,  106.102,  909.990,  -13.898,  909.989, -133.898,  909.989,  106.102,   50.000,    0.000,
,2021-6-11 16:48:02.160000,133629.001,   -5.305,133628.911, -125.305,133629.021,  114.695, 1819.980,  166.104, 1819.979,   46.104, 1819.980,  -73.896,  909.990,  -13.896,  909.989, -133.896,  909.989,  106.104,  909.990,  -13.896,  909.989, -133.896,  909.989,  106.104,   50.000,    0.001,
,2021-6-11 16:48:02.200000,133629.001,   -5.303,133628.911, -125.303,133629.023,  114.697, 1819.980,  166.106, 1819.979,   46.106, 1819.980,  -73.894,  909.989,  -13.894,  909.989, -133.894,  909.989,  106.106,  909.989,  -13.894,  909.989, -133.894,  909.989,  106.106,   50.000,    0.001,
,2021-6-11 16:48:02.240000,133629.002,   -5.301,133628.912, -125.301,133629.022,  114.699, 1819.980,  166.108, 1819.979,   46.108, 1819.980,  -73.891,  909.990,  -13.892,  909.989, -133.892,  909.989,  106.109,  909.990,  -13.892,  909.989, -133.892,  909.989,  106.109,   50.000,    0.001,
,2021-6-11 16:48:02.280000,133629.003,   -5.299,133628.913, -125.298,133629.024,  114.702, 1819.980,  166.111, 1819.979,   46.111, 1819.980,  -73.889,  909.989,  -13.889,  909.989, -133.889,  909.989,  106.111,  909.989,  -13.889,  909.989, -133.889,  909.989,  106.111,   50.000,    0.001,
,2021-6-11 16:48:02.320000,133629.004,   -5.296,133628.913, -125.296,133629.026,  114.704, 1819.980,  166.113, 1819.979,   46.113, 1819.980,  -73.887,  909.989,  -13.887,  909.989, -133.887,  909.989,  106.113,  909.989,  -13.887,  909.989, -133.887,  909.989,  106.113,   50.000,    0.001,
,2021-6-11 16:48:02.360000,133629.004,   -5.294,133628.915, -125.294,133629.026,  114.706, 1819.980,  166.115, 1819.979,   46.115, 1819.980,  -73.885,  909.989,  -13.885,  909.989, -133.885,  909.989,  106.115,  909.989,  -13.885,  909.989, -133.885,  909.989,  106.115,   50.000,    0.001,
,2021-6-11 16:48:02.400000,133629.006,   -5.292,133628.915, -125.292,133629.027,  114.709, 1819.980,  166.118, 1819.979,   46.118, 1819.980,  -73.882,  909.989,  -13.882,  909.989, -133.882,  909.989,  106.118,  909.989,  -13.882,  909.989, -133.882,  909.989,  106.118,   50.000,    0.001,
,2021-6-11 16:48:02.440000,133629.007,   -5.289,133628.915, -125.289,133629.028,  114.711, 1819.980,  166.120, 1819.979,   46.120, 1819.980,  -73.880,  909.989,  -13.880,  909.989, -133.880,  909.989,  106.120,  909.989,  -13.880,  909.989, -133.880,  909.989,  106.120,   50.000,    0.001,
,2021-6-11 16:48:02.480000,133629.008,   -5.287,133628.917, -125.287,133629.030,  114.713, 1819.980,  166.122, 1819.978,   46.122, 1819.980,  -73.878,  909.989,  -13.878,  909.989, -133.878,  909.989,  106.122,  909.989,  -13.878,  909.989, -133.878,  909.989,  106.122,   50.000,    0.001,
,2021-6-11 16:48:02.520000,133629.009,   -5.285,133628.918, -125.285,133629.031,  114.716, 1819.980,  166.125, 1819.978,   46.125, 1819.980,  -73.875,  909.989,  -13.875,  909.989, -133.875,  909.989,  106.125,  909.989,  -13.875,  909.989, -133.875,  909.989,  106.125,   50.000,    0.001,
,2021-6-11 16:48:02.560000,133629.010,   -5.282,133628.918, -125.282,133629.031,  114.718, 1819.980,  166.127, 1819.978,   46.127, 1819.980,  -73.873,  909.989,  -13.873,  909.989, -133.873,  909.989,  106.127,  909.989,  -13.873,  909.989, -133.873,  909.989,  106.127,   50.000,    0.001,
,2021-6-11 16:48:02.600000,133629.010,   -5.280,133628.920, -125.280,133629.032,  114.720, 1819.980,  166.129, 1819.978,   46.129, 1819.980,  -73.871,  909.989,  -13.871,  909.989, -133.871,  909.989,  106.129,  909.989,  -13.871,  909.989, -133.871,  909.989,  106.129,   50.000,    0.001,
,2021-6-11 16:48:02.640000,133629.011,   -5.278,133628.920, -125.277,133629.033,  114.723, 1819.980,  166.132, 1819.978,   46.132, 1819.980,  -73.868,  909.989,  -13.868,  909.989, -133.868,  909.989,  106.132,  909.989,  -13.868,  909.989, -133.868,  909.989,  106.132,   50.000,    0.001,
,2021-6-11 16:48:02.680000,133629.012,   -5.275,133628.920, -125.275,133629.033,  114.725, 1819.980,  166.134, 1819.978,   46.134, 1819.980,  -73.866,  909.989,  -13.866,  909.989, -133.866,  909.989,  106.134,  909.989,  -13.866,  909.989, -133.866,  909.989,  106.134,   50.000,    0.001,
,2021-6-11 16:48:02.720000,133629.014,   -5.273,133628.922, -125.273,133629.035,  114.727, 1819.980,  166.136, 1819.978,   46.136, 1819.980,  -73.863,  909.989,  -13.864,  909.989, -133.864,  909.989,  106.137,  909.989,  -13.864,  909.989, -133.864,  909.989,  106.137,   50.000,    0.001,
,2021-6-11 16:48:02.760000,133629.014,   -5.270,133628.922, -125.270,133629.034,  114.730, 1819.980,  166.139, 1819.978,   46.139, 1819.980,  -73.861,  909.989,  -13.861,  909.989, -133.861,  909.989,  106.139,  909.989,  -13.861,  909.989, -133.861,  909.989,  106.139,   50.000,    0.001,
,2021-6-11 16:48:02.800000,133629.015,   -5.268,133628.922, -125.268,133629.036,  114.732, 1819.980,  166.141, 1819.979,   46.141, 1819.980,  -73.859,  909.989,  -13.859,  909.989, -133.859,  909.989,  106.141,  909.989,  -13.859,  909.989, -133.859,  909.989,  106.141,   50.000,    0.001,
,2021-6-11 16:48:02.840000,133629.016,   -5.266,133628.922, -125.266,133629.036,  114.734, 1819.980,  166.144, 1819.979,   46.144, 1819.980,  -73.856,  909.989,  -13.856,  909.989, -133.856,  909.989,  106.144,  909.989,  -13.856,  909.989, -133.856,  909.989,  106.144,   50.000,    0.001,
,2021-6-11 16:48:02.880000,133629.016,   -5.263,133628.922, -125.263,133629.037,  114.737, 1819.980,  166.146, 1819.979,   46.146, 1819.980,  -73.854,  909.989,  -13.854,  909.989, -133.854,  909.989,  106.146,  909.989,  -13.854,  909.989, -133.854,  909.989,  106.146,   50.000,    0.001,
,2021-6-11 16:48:02.920000,133629.017,   -5.261,133628.924, -125.261,133629.039,  114.739, 1819.980,  166.148, 1819.979,   46.148, 1819.980,  -73.852,  909.989,  -13.852,  909.989, -133.852,  909.989,  106.148,  909.989,  -13.852,  909.989, -133.852,  909.989,  106.148,   50.000,    0.000,
,2021-6-11 16:48:02.960000,133629.018,   -5.259,133628.924, -125.259,133629.040,  114.741, 1819.980,  166.151, 1819.979,   46.151, 1819.980,  -73.849,  909.990,  -13.849,  909.989, -133.849,  909.989,  106.151,  909.990,  -13.849,  909.989, -133.849,  909.989,  106.151,   50.000,    0.001,
,2021-6-11 16:48:03.000000,133629.019,   -5.256,133628.924, -125.256,133629.039,  114.744, 1819.980,  166.153, 1819.979,   46.153, 1819.980,  -73.847,  909.990,  -13.847,  909.989, -133.847,  909.989,  106.153,  909.990,  -13.847,  909.989, -133.847,  909.989,  106.153,   50.000,    0.001,
,2021-6-11 16:48:03.040000,133629.019,   -5.254,133628.925, -125.254,133629.040,  114.746, 1819.980,  166.155, 1819.979,   46.155, 1819.980,  -73.844,  909.990,  -13.845,  909.989, -133.845,  909.989,  106.156,  909.990,  -13.845,  909.989, -133.845,  909.989,  106.156,   50.000,    0.001,
,2021-6-11 16:48:03.080000,133629.018,   -5.251,133628.925, -125.251,133629.040,  114.749, 1819.980,  166.158, 1819.979,   46.158, 1819.980,  -73.842,  909.990,  -13.842,  909.989, -133.842,  909.989,  106.158,  909.990,  -13.842,  909.989, -133.842,  909.989,  106.158,   50.000,    0.001,
,2021-6-11 16:48:03.120000,133629.019,   -5.249,133628.927, -125.249,133629.041,  114.751, 1819.980,  166.160, 1819.979,   46.160, 1819.980,  -73.840,  909.990,  -13.840,  909.989, -133.840,  909.989,  106.160,  909.990,  -13.840,  909.989, -133.840,  909.989,  106.160,   50.000,    0.000,
,2021-6-11 16:48:03.160000,133629.021,   -5.247,133628.927, -125.247,133629.042,  114.753, 1819.981,  166.163, 1819.979,   46.163, 1819.980,  -73.837,  909.990,  -13.837,  909.989, -133.837,  909.989,  106.163,  909.990,  -13.837,  909.989, -133.837,  909.989,  106.163,   50.000,    0.001,
,2021-6-11 16:48:03.200000,133629.022,   -5.244,133628.928, -125.244,133629.043,  114.756, 1819.981,  166.165, 1819.979,   46.165, 1819.980,  -73.835,  909.990,  -13.835,  909.989, -133.835,  909.990,  106.165,  909.990,  -13.835,  909.989, -133.835,  909.990,  106.165,   50.000,    0.001,
,2021-6-11 16:48:03.240000,133629.022,   -5.242,133628.928, -125.242,133629.044,  114.758, 1819.981,  166.167, 1819.979,   46.167, 1819.980,  -73.833,  909.990,  -13.833,  909.989, -133.833,  909.990,  106.167,  909.990,  -13.833,  909.989, -133.833,  909.990,  106.167,   50.000,    0.000,
,2021-6-11 16:48:03.280000,133629.022,   -5.239,133628.928, -125.239,133629.044,  114.761, 1819.981,  166.170, 1819.979,   46.170, 1819.980,  -73.830,  909.990,  -13.830,  909.989, -133.830,  909.990,  106.170,  909.990,  -13.830,  909.989, -133.830,  909.990,  106.170,   50.000,    0.001,
,2021-6-11 16:48:03.320000,133629.023,   -5.237,133628.928, -125.237,133629.045,  114.763, 1819.981,  166.172, 1819.979,   46.172, 1819.980,  -73.828,  909.990,  -13.828,  909.989, -133.828,  909.990,  106.172,  909.990,  -13.828,  909.989, -133.828,  909.990,  106.172,   50.000,    0.000,
,2021-6-11 16:48:03.360000,133629.024,   -5.235,133628.929, -125.235,133629.046,  114.765, 1819.981,  166.175, 1819.979,   46.175, 1819.980,  -73.825,  909.990,  -13.825,  909.989, -133.825,  909.990,  106.175,  909.990,  -13.825,  909.989, -133.825,  909.990,  106.175,   50.000,    0.001,
,2021-6-11 16:48:03.400000,133629.024,   -5.232,133628.930, -125.232,133629.047,  114.768, 1819.981,  166.177, 1819.979,   46.177, 1819.980,  -73.823,  909.990,  -13.823,  909.989, -133.823,  909.990,  106.177,  909.990,  -13.823,  909.989, -133.823,  909.990,  106.177,   50.000,    0.000,
,2021-6-11 16:48:03.440000,133629.025,   -5.230,133628.931, -125.230,133629.046,  114.770, 1819.981,  166.179, 1819.979,   46.180, 1819.980,  -73.820,  909.990,  -13.821,  909.989, -133.820,  909.990,  106.180,  909.990,  -13.821,  909.989, -133.820,  909.990,  106.180,   50.000,    0.001,
,2021-6-11 16:48:03.480000,133629.025,   -5.227,133628.931, -125.227,133629.046,  114.773, 1819.981,  166.182, 1819.979,   46.182, 1819.980,  -73.818,  909.990,  -13.818,  909.989, -133.818,  909.990,  106.182,  909.990,  -13.818,  909.989, -133.818,  909.990,  106.182,   50.000,    0.000,
,2021-6-11 16:48:03.520000,133629.027,   -5.225,133628.932, -125.225,133629.048,  114.775, 1819.981,  166.184, 1819.979,   46.184, 1819.980,  -73.816,  909.990,  -13.816,  909.989, -133.816,  909.990,  106.184,  909.990,  -13.816,  909.989, -133.816,  909.990,  106.184,   50.000,    0.001,
